match_id,map_name,team,p1,p2,p3,p4,p5,p6
21291,Ilios,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21291,Nepal,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21291,Nepal,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,Stitch,Twilight
21291,Route 66,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21291,Route 66,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21291,Volskaya Industries,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21291,Volskaya Industries,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21292,Busan,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21292,Busan,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21292,King's Row,Atlanta Reign,Daco,Erster,Kodak,Masaa,Pokpo,dafran
21292,King's Row,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21292,Rialto,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21292,Rialto,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21292,Temple of Anubis,Atlanta Reign,Daco,Dogman,Erster,Masaa,NLaaeR,Pokpo
21292,Temple of Anubis,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21293,Busan,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,babybay
21293,Busan,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21293,Eichenwalde,Atlanta Reign,Erster,Kodak,Masaa,Pokpo,babybay,frd
21293,Eichenwalde,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21293,Lijiang Tower,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21293,Lijiang Tower,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21293,Temple of Anubis,Atlanta Reign,Dogman,Erster,Masaa,NLaaeR,Pokpo,frd
21293,Temple of Anubis,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21293,Watchpoint: Gibraltar,Atlanta Reign,Erster,Kodak,Masaa,Pokpo,babybay,frd
21293,Watchpoint: Gibraltar,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21294,Eichenwalde,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21294,Eichenwalde,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21294,Junkertown,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21294,Junkertown,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21294,Oasis,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21294,Oasis,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21294,Paris,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21294,Paris,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,SoOn,danye
21295,Hanamura,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,SASIN,iDK
21295,Hanamura,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,Stitch,Twilight
21295,King's Row,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21295,King's Row,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,Stitch,Twilight
21295,Oasis,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,SASIN,iDK
21295,Oasis,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,Stitch,Twilight
21295,Watchpoint: Gibraltar,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21295,Watchpoint: Gibraltar,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,SLIME,Stitch
21296,Blizzard World,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21296,Blizzard World,Los Angeles Valiant,Agilities,Custa,Fate,IZaYaKI,KSF,SPACE
21296,Busan,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21296,Busan,Los Angeles Valiant,Agilities,Custa,Fate,IZaYaKI,KSF,SPACE
21296,Junkertown,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21296,Junkertown,Los Angeles Valiant,Agilities,Custa,Fate,KSF,KariV,SPACE
21296,Lijiang Tower,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21296,Lijiang Tower,Los Angeles Valiant,Agilities,Custa,Fate,IZaYaKI,KSF,SPACE
21296,Paris,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21296,Paris,Los Angeles Valiant,Agilities,Custa,Fate,IZaYaKI,KSF,SPACE
21297,Blizzard World,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21297,Blizzard World,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,SoOn,danye
21297,Busan,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21297,Busan,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21297,Paris,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21297,Paris,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,SoOn,danye
21297,Rialto,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21297,Rialto,Paris Eternal,Finnsi,Greyy,Kruise,LhCloudy,ShaDowBurn,SoOn
21298,Hanamura,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21298,Hanamura,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21298,Junkertown,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21298,Junkertown,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21298,King's Row,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21298,King's Row,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21298,Oasis,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21298,Oasis,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21299,King's Row,Paris Eternal,Greyy,Kruise,LhCloudy,NiCOgdh,ShaDowBurn,SoOn
21299,King's Row,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21299,Lijiang Tower,Paris Eternal,Greyy,Kruise,LhCloudy,NiCOgdh,ShaDowBurn,SoOn
21299,Lijiang Tower,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21299,Temple of Anubis,Paris Eternal,Greyy,Kruise,LhCloudy,NiCOgdh,SoOn,danye
21299,Temple of Anubis,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21299,Watchpoint: Gibraltar,Paris Eternal,Greyy,Kruise,LhCloudy,NiCOgdh,ShaDowBurn,SoOn
21299,Watchpoint: Gibraltar,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21300,Hollywood,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21300,Hollywood,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21300,Ilios,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21300,Ilios,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21300,Oasis,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21300,Oasis,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21300,Paris,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21300,Paris,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21300,Watchpoint: Gibraltar,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21300,Watchpoint: Gibraltar,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21301,Dorado,Hangzhou Spark,Adora,BEBE,GodsB,NoSmite,Ria,iDK
21301,Dorado,London Spitfire,Bdosin,Fury,Gesture,Guard,NUS,Profit
21301,Horizon Lunar Colony,Hangzhou Spark,Bazzi,GodsB,Guxue,Revenge,Ria,iDK
21301,Horizon Lunar Colony,London Spitfire,Bdosin,Fury,Gesture,Guard,NUS,Profit
21301,Ilios,Hangzhou Spark,BEBE,Bazzi,GodsB,NoSmite,Ria,iDK
21301,Ilios,London Spitfire,Bdosin,Fury,Gesture,Guard,NUS,Profit
21301,Numbani,Hangzhou Spark,Adora,BEBE,GodsB,NoSmite,Ria,iDK
21301,Numbani,London Spitfire,Bdosin,Fury,Gesture,Guard,NUS,Profit
21302,Busan,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21302,Busan,Toronto Defiant,Envy,Neko,RoKy,Stellar,Yakpung,ivy
21302,Hollywood,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21302,Hollywood,Toronto Defiant,Envy,Neko,RoKy,Stellar,Yakpung,ivy
21302,Rialto,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21302,Rialto,Toronto Defiant,Envy,Neko,RoKy,Stellar,Yakpung,ivy
21302,Temple of Anubis,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21302,Temple of Anubis,Toronto Defiant,Envy,Neko,RoKy,Stellar,Yakpung,ivy
21303,Horizon Lunar Colony,Paris Eternal,BenBest,Finnsi,HyP,Kruise,NiCOgdh,ShaDowBurn
21303,Horizon Lunar Colony,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21303,Ilios,Paris Eternal,BenBest,Finnsi,HyP,Kruise,NiCOgdh,SoOn
21303,Ilios,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21303,Numbani,Paris Eternal,BenBest,Finnsi,HyP,Kruise,NiCOgdh,ShaDowBurn
21303,Numbani,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21303,Rialto,Paris Eternal,BenBest,Finnsi,HyP,Kruise,NiCOgdh,ShaDowBurn
21303,Rialto,Vancouver Titans,BUMPER,Haksal,JJANU,Rapel,SLIME,SeoMinSoo
21304,Busan,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21304,Busan,Chengdu Hunters,Elsa,JinMu,Kyo,Yveltal,ameng,lateyoung
21304,Horizon Lunar Colony,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21304,Horizon Lunar Colony,Chengdu Hunters,Baconjack,Elsa,JinMu,Kyo,Yveltal,ameng
21304,Nepal,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21304,Nepal,Chengdu Hunters,Elsa,JinMu,Kyo,Yveltal,ameng,lateyoung
21304,Numbani,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21304,Numbani,Chengdu Hunters,Elsa,JinMu,Kyo,Yveltal,ameng,lateyoung
21304,Rialto,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,dafran
21304,Rialto,Chengdu Hunters,Baconjack,Elsa,JinMu,Kyo,Yveltal,ameng
21305,Busan,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21305,Busan,Toronto Defiant,Aid,Envy,Neko,Yakpung,im37,ivy
21305,Eichenwalde,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21305,Eichenwalde,Toronto Defiant,Aid,Envy,Neko,Yakpung,im37,ivy
21305,Hanamura,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21305,Hanamura,Toronto Defiant,Aid,Envy,Neko,Yakpung,im37,ivy
21305,Oasis,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21305,Oasis,Toronto Defiant,Aid,Envy,Neko,Yakpung,im37,ivy
21305,Rialto,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21305,Rialto,Toronto Defiant,Aid,Envy,Neko,Yakpung,im37,ivy
21306,Eichenwalde,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21306,Eichenwalde,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21306,Hanamura,San Francisco Shock,Architect,Choihyobin,Viol2t,moth,sinatraa,super
21306,Hanamura,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21306,Lijiang Tower,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21306,Lijiang Tower,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21306,Watchpoint: Gibraltar,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21306,Watchpoint: Gibraltar,Toronto Defiant,Envy,Neko,RoKy,Yakpung,im37,ivy
21307,Havana,Florida Mayhem,Fate,HaGoPeun,Kris,bqb,sayaplayer,xepheR
21307,Havana,Paris Eternal,BenBest,Finnsi,Greyy,Kruise,NiCOgdh,danye
21307,Horizon Lunar Colony,Florida Mayhem,Fate,Kris,bqb,byrem,sayaplayer,xepheR
21307,Horizon Lunar Colony,Paris Eternal,BenBest,Finnsi,Greyy,Kruise,NiCOgdh,danye
21307,Nepal,Florida Mayhem,Fate,HaGoPeun,Kris,bqb,sayaplayer,xepheR
21307,Nepal,Paris Eternal,BenBest,Finnsi,Greyy,Kruise,NiCOgdh,danye
21307,Numbani,Florida Mayhem,Fate,Kris,bqb,byrem,sayaplayer,xepheR
21307,Numbani,Paris Eternal,BenBest,Finnsi,Greyy,Kruise,NiCOgdh,danye
21308,Dorado,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21308,Dorado,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21308,Eichenwalde,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21308,Eichenwalde,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21308,Oasis,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21308,Oasis,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21308,Volskaya Industries,Los Angeles Gladiators,BigG00se,Decay,Shaz,Surefour,Void,rOar
21308,Volskaya Industries,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21309,Dorado,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21309,Dorado,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Shax
21309,Hollywood,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21309,Hollywood,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Shax
21309,Ilios,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21309,Ilios,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Shax
21309,Oasis,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21309,Oasis,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Shax
21309,Volskaya Industries,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,SASIN,iDK
21309,Volskaya Industries,Los Angeles Valiant,Agilities,Custa,FCTFCTN,KSF,KariV,Shax
21310,Havana,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21310,Havana,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21310,Horizon Lunar Colony,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21310,Horizon Lunar Colony,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21310,Ilios,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21310,Ilios,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21310,Nepal,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21310,Nepal,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21310,Numbani,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21310,Numbani,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21311,King's Row,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21311,King's Row,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21311,Nepal,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21311,Nepal,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21311,Rialto,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21311,Rialto,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21311,Temple of Anubis,Guangzhou Charge,Chara,HOTBA,Happy,Kyb,Rio,shu
21311,Temple of Anubis,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21312,Busan,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21312,Busan,Florida Mayhem,Apply,HaGoPeun,Kris,SWoN,bqb,xepheR
21312,Dorado,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21312,Dorado,Florida Mayhem,Apply,HaGoPeun,Kris,SWoN,bqb,xepheR
21312,Horizon Lunar Colony,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21312,Horizon Lunar Colony,Florida Mayhem,Apply,HaGoPeun,Kris,SWoN,bqb,xepheR
21312,Numbani,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,NotE,blasé
21312,Numbani,Florida Mayhem,Apply,HaGoPeun,Kris,SWoN,bqb,xepheR
21313,Eichenwalde,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21313,Eichenwalde,Philadelphia Fusion,Boombox,Elk,Poko,SADO,carpe,eqo
21313,Lijiang Tower,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21313,Lijiang Tower,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21313,Paris,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21313,Paris,Philadelphia Fusion,Boombox,Poko,SADO,carpe,eqo,neptuNo
21313,Rialto,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21313,Rialto,Philadelphia Fusion,Boombox,Elk,Poko,SADO,carpe,eqo
21314,King's Row,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21314,King's Row,Houston Outlaws,Boink,Danteh,Jake,Muma,Rawkus,Spree
21314,Lijiang Tower,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21314,Lijiang Tower,Houston Outlaws,Boink,Danteh,Jake,Muma,Rawkus,Spree
21314,Temple of Anubis,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21314,Temple of Anubis,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,Spree
21314,Watchpoint: Gibraltar,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21314,Watchpoint: Gibraltar,Houston Outlaws,Boink,Jake,Muma,Rawkus,Spree,coolmatt
21315,Blizzard World,Seoul Dynasty,Fits,Marve1,Michelle,Munchkin,ryujehong,tobi
21315,Blizzard World,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21315,Junkertown,Seoul Dynasty,Fits,Marve1,Michelle,Munchkin,ryujehong,tobi
21315,Junkertown,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21315,Lijiang Tower,Seoul Dynasty,Fits,Marve1,Michelle,Munchkin,ryujehong,tobi
21315,Lijiang Tower,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21315,Temple of Anubis,Seoul Dynasty,Fits,Marve1,Michelle,Munchkin,ryujehong,tobi
21315,Temple of Anubis,Vancouver Titans,BUMPER,Haksal,JJANU,SLIME,SeoMinSoo,Twilight
21316,King's Row,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21316,King's Row,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21316,Oasis,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21316,Oasis,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21316,Paris,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21316,Paris,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21316,Rialto,San Francisco Shock,Choihyobin,Rascal,Viol2t,moth,sinatraa,super
21316,Rialto,Shanghai Dragons,CoMa,DDing,Gamsu,Luffy,YOUNGJIN,diem
21317,Dorado,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21317,Dorado,Seoul Dynasty,Fleta,Highly,Jecse,Marve1,Munchkin,ZUNBA
21317,Hollywood,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21317,Hollywood,Seoul Dynasty,ILLICIT,Jecse,Marve1,Munchkin,ZUNBA,ryujehong
21317,Oasis,Guangzhou Charge,Chara,Eileen,HOTBA,Happy,Rio,shu
21317,Oasis,Seoul Dynasty,ILLICIT,Jecse,Marve1,Munchkin,ZUNBA,ryujehong
21317,Paris,Guangzhou Charge,Chara,HOTBA,Happy,Rio,nero,shu
21317,Paris,Seoul Dynasty,ILLICIT,Jecse,Marve1,Munchkin,ZUNBA,ryujehong
21318,Eichenwalde,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21318,Eichenwalde,Washington Justice,Ado,ArK,Corey,Janus,Sansam,sleepy
21318,Havana,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21318,Havana,Washington Justice,Ado,ArK,Corey,Janus,Sansam,sleepy
21318,Oasis,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21318,Oasis,Washington Justice,Ado,ArK,Corey,Janus,Sansam,sleepy
21318,Volskaya Industries,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
21318,Volskaya Industries,Washington Justice,Ado,ArK,Corey,Janus,Sansam,sleepy
21319,Hollywood,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21319,Hollywood,Toronto Defiant,Aid,Gods,Neko,im37,ivy,sharyk
21319,Ilios,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21319,Ilios,Toronto Defiant,Aid,Gods,Neko,im37,ivy,sharyk
21319,Volskaya Industries,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21319,Volskaya Industries,Toronto Defiant,Aid,Gods,Neko,im37,ivy,sharyk
21319,Watchpoint: Gibraltar,London Spitfire,Bdosin,Birdring,Fury,Gesture,NUS,Profit
21319,Watchpoint: Gibraltar,Toronto Defiant,Aid,Gods,Neko,Yakpung,im37,ivy
21320,Horizon Lunar Colony,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21320,Horizon Lunar Colony,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21320,Nepal,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21320,Nepal,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21320,Numbani,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21320,Numbani,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21320,Watchpoint: Gibraltar,Chengdu Hunters,Elsa,JinMu,Kyo,YangXiaoLong,Yveltal,ameng
21320,Watchpoint: Gibraltar,Dallas Fuel,Closer,HarryHook,NotE,Trill,ZachaREEE,aKm
21321,King's Row,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21321,King's Row,Seoul Dynasty,Fissure,Fits,Jecse,Michelle,Munchkin,ryujehong
21321,Lijiang Tower,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21321,Lijiang Tower,Seoul Dynasty,Fissure,Fits,Jecse,Michelle,Munchkin,ryujehong
21321,Oasis,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21321,Oasis,Seoul Dynasty,Fissure,Fits,Jecse,Michelle,Munchkin,ryujehong
21321,Paris,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Surefour,rOar
21321,Paris,Seoul Dynasty,Fissure,Fits,Jecse,Michelle,Munchkin,ryujehong
21321,Watchpoint: Gibraltar,Los Angeles Gladiators,BigG00se,Decay,Hydration,Shaz,Void,rOar
21321,Watchpoint: Gibraltar,Seoul Dynasty,Fissure,Fits,Jecse,Michelle,Munchkin,ryujehong
21322,Blizzard World,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21322,Blizzard World,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21322,Junkertown,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21322,Junkertown,Hangzhou Spark,BEBE,GodsB,Guxue,Krystal,Ria,iDK
21322,Lijiang Tower,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21322,Lijiang Tower,Hangzhou Spark,BEBE,GodsB,Guxue,Krystal,Ria,iDK
21322,Oasis,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21322,Oasis,Hangzhou Spark,BEBE,GodsB,Guxue,Krystal,Ria,iDK
21322,Temple of Anubis,Boston Uprising,AimGod,ColourHex,Fusions,Kellex,blasé,rCk
21322,Temple of Anubis,Hangzhou Spark,Adora,BEBE,GodsB,Guxue,Ria,iDK
21323,Junkertown,Florida Mayhem,HaGoPeun,Kris,SWoN,bqb,sayaplayer,xepheR
21323,Junkertown,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21323,King's Row,Florida Mayhem,HaGoPeun,Kris,SWoN,bqb,sayaplayer,xepheR
21323,King's Row,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21323,Oasis,Florida Mayhem,HaGoPeun,Kris,SWoN,bqb,sayaplayer,xepheR
21323,Oasis,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21323,Paris,Florida Mayhem,HaGoPeun,Kris,SWoN,bqb,sayaplayer,xepheR
21323,Paris,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21324,Busan,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21324,Busan,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21324,King's Row,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21324,King's Row,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21324,Rialto,Atlanta Reign,Daco,Dogman,Erster,Masaa,Pokpo,babybay
21324,Rialto,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21324,Temple of Anubis,Atlanta Reign,Dogman,Erster,Masaa,Pokpo,babybay,frd
21324,Temple of Anubis,New York Excelsior,Anamo,JJonak,Libero,Mano,MekO,Nenne
21325,Eichenwalde,Dallas Fuel,Closer,NotE,OGE,ZachaREEE,aKm,uNKOE
